stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
12559,Broadway & Mapleton Ave,Vehicles Travelling Northwest, 40.021207,-105.281019,,,0
12562,Broadway & Maxwell Ave,Vehicles Travelling Southeast, 40.021498,-105.281295,,,0
12563,S Broadway & Mississippi Ave,Vehicles Travelling North, 39.696946,-104.987333,,,0
12564,S Broadway & W Mississippi Ave,Vehicles Travelling South, 39.696160,-104.987539,,,0
12567,8800 Block S Broadway,Vehicles Travelling Southwest, 39.556620,-104.990045,,,0
12568,8800 Block S Broadway,Vehicles Travelling North, 39.556540,-104.989618,,,0
12569,Broadway & Norwood Ave,Vehicles Travelling North, 40.044266,-105.281970,,,0
12571,S Broadway & Orchard Rd,Vehicles Travelling North, 39.610160,-104.987918,,,0
12572,S Broadway & Oxford Ave,Vehicles Travelling North, 39.642671,-104.987625,,,0
12573,S Broadway & W Oxford Ave,Vehicles Travelling South, 39.641971,-104.987915,,,0
12574,Broadway & College Ave,Vehicles Travelling Southeast, 40.007812,-105.275329,,,0
12577,Broadway & Poplar Ave,Vehicles Travelling South, 40.046095,-105.282165,,,0
12578,Broadway & Poplar Ave,Vehicles Travelling North, 40.046189,-105.282004,,,0
12579,Broadway & Portland Pl,Vehicles Travelling Southeast, 40.022729,-105.281727,,,0
12580,Broadway & Portland Pl,Vehicles Travelling Northwest, 40.022882,-105.281582,,,0
12581,Broadway & Quince Ave,Vehicles Travelling North, 40.048257,-105.282011,,,0
12582,Broadway & Quince Ave,Vehicles Travelling South, 40.047727,-105.282171,,,0
12583,S Broadway & Quincy Ave,Vehicles Travelling North, 39.639117,-104.987673,,,0
12584,S Broadway & W Quincy Ave,Vehicles Travelling South, 39.638284,-104.987961,,,0
12585,Broadway & Regent Dr,Vehicles Travelling Northwest, 40.003993,-105.268574,,,0
12586,S Broadway & W Ridge Rd,Vehicles Travelling North, 39.590965,-104.988175,,,0
12587,S Broadway & Panama Dr,Vehicles Travelling North, 39.600135,-104.988060,,,0
12590,Broadway & Spruce St,Vehicles Travelling Southeast, 40.018459,-105.280279,,,0
12591,Broadway & Spruce St,Vehicles Travelling Northwest, 40.019366,-105.280402,,,0
12594,S Broadway & Stanford Ave,Vehicles Travelling North, 39.635190,-104.987717,,,0
12595,S Broadway & W Stanford Ave,Vehicles Travelling South, 39.634685,-104.988006,,,0
12596,S Broadway & W Sterne Pkwy,Vehicles Travelling South, 39.592567,-104.988443,,,0
12597,S Broadway & W Sterne Pkwy,Vehicles Travelling North, 39.593220,-104.988150,,,0
12599,Broadway & Stout St,Vehicles Travelling South, 39.749801,-104.987501,,,0
12601,Broadway & Sumac Ave,Vehicles Travelling North, 40.051201,-105.282018,,,0
12603,S Broadway & Table Mesa Dr,Vehicles Travelling Southeast, 39.984618,-105.249250,,,0
12604,S Broadway & Table Mesa Dr,Vehicles Travelling Northwest, 39.986040,-105.250119,,,0
12606,S Broadway & Union Ave,Vehicles Travelling North, 39.631784,-104.987756,,,0
12607,S Broadway & W Union Ave,Vehicles Travelling South, 39.631019,-104.988042,,,0
12608,Broadway & University Ave,Vehicles Travelling Northwest, 40.010910,-105.277033,,,0
12609,Broadway & University Ave,Vehicles Travelling Southeast, 40.009841,-105.276580,,,0
12612,Broadway & Violet Ave,Vehicles Travelling North, 40.054887,-105.282012,,,0
12614,Broadway & Walnut St,Vehicles Travelling South, 39.757605,-104.987500,,,0
12615,S Broadway & Weaver Pl,Vehicles Travelling South, 39.598094,-104.988372,,,0
12616,S Broadway & Yale Ave,Vehicles Travelling North, 39.667997,-104.987477,,,0
12617,S Broadway & W Yale Ave,Vehicles Travelling South, 39.667236,-104.987730,,,0
12618,Broadway & Yarmouth Ave,Vehicles Travelling North, 40.058537,-105.282048,,,0
12643,Buchtel Blvd & S University Blvd,Vehicles Travelling Northwest, 39.683167,-104.960761,,,0
12644,Buchtel Blvd & S University Blvd,Vehicles Travelling Southeast, 39.683047,-104.961345,,,0
12645,S Buckley Rd & Nassau Dr,Vehicles Travelling North, 39.644534,-104.791201,,,0
12646,S Buckley Rd & Nassau Dr,Vehicles Travelling South, 39.643864,-104.791528,,,0
12647,S Buckley Rd & Princeton Dr,Vehicles Travelling North, 39.640952,-104.791271,,,0
12648,S Buckley Rd & Princeton Dr,Vehicles Travelling South, 39.641078,-104.791580,,,0
12650,W Byron Pl & Sheridan Blvd,Vehicles Travelling East, 39.752988,-105.052168,,,0
12651,California St & 21st St,Vehicles Travelling Southwest, 39.749701,-104.986444,,,0
12652,California St & Park Ave West,Vehicles Travelling Southwest, 39.751589,-104.983976,,,0
12653,California St & 25th St,Vehicles Travelling Southwest, 39.753465,-104.981579,,,0
12654,California St & 27th St,Vehicles Travelling Southwest, 39.755316,-104.979204,,,0
12655,California St & 28th St,Vehicles Travelling Southwest, 39.756298,-104.977904,,,0
12656,California St & 29th St,Vehicles Travelling Southwest, 39.757478,-104.976413,,,0
12662,Canyon Blvd & 11th St,Vehicles Travelling East, 40.015613,-105.280112,,,0
12663,Canyon Blvd & 11th St,Vehicles Travelling West, 40.015609,-105.281034,,,0
12665,Canyon Blvd & 28th St,Vehicles Travelling West, 40.017543,-105.259573,,,0
12667,Canyon Blvd & 4th St,Vehicles Travelling West, 40.014839,-105.289961,,,0
12668,Canyon Blvd & 6th St,Vehicles Travelling West, 40.015283,-105.287839,,,0
12669,Canyon Blvd & 9th St,Vehicles Travelling East, 40.015041,-105.282810,,,0
12670,Canyon Blvd & 9th St,Vehicles Travelling West, 40.015109,-105.283580,,,0
12672,Canyon Blvd & Folsom St,Vehicles Travelling East, 40.017314,-105.261532,,,0
12680,Front Range Community College,Vehicles Travelling North, 39.900160,-105.039702,,,0
12685,Center Ave & 5th St,Vehicles Travelling Southwest, 39.720671,-105.119003,,,0
12687,Center Ave & 5th St,Vehicles Travelling Northeast, 39.720637,-105.118809,,,0
12688,Center Ave & 6th St,Vehicles Travelling Southwest, 39.720012,-105.120387,,,0
12689,Center Ave & 6th St,Vehicles Travelling Northeast, 39.719864,-105.120312,,,0
12690,Center Ave & S Alton Way,Vehicles Travelling East, 39.706251,-104.882353,,,0
12691,Center Ave & Windsor Gardens Lot 20,Vehicles Travelling Southwest, 39.706543,-104.879262,,,0
12692,Center Ave & S Clinton St,Vehicles Travelling Northeast, 39.706510,-104.878022,,,0
12693,Center Ave & S Dayton St,Vehicles Travelling West, 39.706833,-104.876209,,,0
12694,Center Ave & Windsor Gardens Lot 17,Vehicles Travelling Southwest, 39.706461,-104.881970,,,0
12695,Center Ave & Windsor Gardens Lot 20,Vehicles Travelling East, 39.706724,-104.880251,,,0
12696,Central Ave & 55th St,Vehicles Travelling East, 40.019575,-105.223706,,,0
12697,Central Ave & 55th St,Vehicles Travelling West, 40.019708,-105.223481,,,0
12698,Central Ave S & 57th Ct,Vehicles Travelling West, 40.019717,-105.221112,,,0
12699,Central Ave S & 57th Ct,Vehicles Travelling East, 40.019686,-105.219790,,,0
12703,Chambers Rd & 13th Ave,Vehicles Travelling South, 39.735349,-104.810144,,,0
12704,Chambers Rd & Colfax Ave,Vehicles Travelling South, 39.739619,-104.810193,,,0
12705,S Chambers Rd & Evans Ave,Vehicles Travelling North, 39.678707,-104.809769,,,0
12706,S Chambers Rd & Evans Ave,Vehicles Travelling South, 39.678129,-104.810068,,,0
12707,S Chambers Rd & Florida Ave,Vehicles Travelling North, 39.689619,-104.809736,,,0
12708,S Chambers Rd & Florida Ave,Vehicles Travelling South, 39.688958,-104.810018,,,0
12710,S Chambers Rd & Iliff Ave,Vehicles Travelling North, 39.675255,-104.809773,,,0
12711,S Chambers Rd & Arizona Dr,Vehicles Travelling North, 39.693952,-104.809728,,,0
12712,S Chambers Rd & Louisiana Ave,Vehicles Travelling South, 39.692783,-104.810009,,,0
12713,S Chambers Rd & Mexico Ave,Vehicles Travelling South, 39.685275,-104.810051,,,0
12714,S Chambers Rd & Mexico Ave,Vehicles Travelling North, 39.684895,-104.809747,,,0
12715,S Chambers Rd & Mississippi Ave,Vehicles Travelling South, 39.696145,-104.809998,,,0
12720,W Chatfield Ave & S Dover St,Vehicles Travelling West, 39.566263,-105.094945,,,0
12722,W Chatfield Ave & S Wadsworth Blvd,Vehicles Travelling East, 39.566104,-105.081946,,,0
12723,W Chatfield Ave & S Wadsworth Blvd,Vehicles Travelling West, 39.566353,-105.083968,,,0
12725,S Platte Canyon Rd & S Kendall Blvd,Vehicles Travelling Southwest, 39.568348,-105.061564,,,0
12726,S Platte Canyon Rd & S Kendall Blvd,Vehicles Travelling Northeast, 39.568481,-105.061149,,,0
12727,W Chatfield Ave & S Marshall Ct,Vehicles Travelling East, 39.566137,-105.068424,,,0
12728,W Chatfield Ave & S Marshall Ct,Vehicles Travelling West, 39.566233,-105.068261,,,0
12731,W Chatfield Ave & S Upham Way,Vehicles Travelling East, 39.566098,-105.078303,,,0
12732,W Chatfield Ave & S Reed St,Vehicles Travelling West, 39.566301,-105.077275,,,0
12736,W Chatfield Ave & S Zephyr St,Vehicles Travelling East, 39.566164,-105.087171,,,0
12737,W Chatfield Ave & S Zephyr St,Vehicles Travelling West, 39.566331,-105.087172,,,0
12738,Cherokee St & W 13th Ave,Vehicles Travelling North, 39.737057,-104.991581,,,0
12739,Cherokee St & W 14th Ave,Vehicles Travelling North, 39.738761,-104.991564,,,0
12740,Cherokee St & W Irvington Pl,Vehicles Travelling South, 39.717028,-104.992226,,,0
12744,Cherokee St & W Irvington Pl,Vehicles Travelling North, 39.717767,-104.992116,,,0
12747,Cherry Creek S Dr & Kentucky Ave,Vehicles Travelling Southeast, 39.699902,-104.927058,,,0
12748,Cherry Creek S Dr & Kentucky Ave,Vehicles Travelling Northwest, 39.700409,-104.927270,,,0
12749,Cherry Creek S Dr & S Holly St,Vehicles Travelling Northwest, 39.697013,-104.923980,,,0
12750,Cherry Creek S Dr & Mississippi Ave,Vehicles Travelling Southeast, 39.696997,-104.924256,,,0
12751,4800 Block Cherry Creek S Dr,Vehicles Travelling Southeast, 39.702564,-104.929734,,,0
12752,S Cherry St & Cherry Creek S Dr,Vehicles Travelling South, 39.703290,-104.934232,,,0
12753,S Cherry St & Cherry Creek S Dr,Vehicles Travelling North, 39.703517,-104.934081,,,0
12754,S Cherry St & Kentucky Ave,Vehicles Travelling North, 39.700480,-104.934082,,,0
12755,S Cherry St & Kentucky Ave,Vehicles Travelling South, 39.699985,-104.934215,,,0
12756,S Cherry St & Mississippi Ave,Vehicles Travelling North, 39.697470,-104.933954,,,0
12757,S Cherry St & Mississippi Ave,Vehicles Travelling South, 39.696789,-104.934116,,,0
12759,W Church Ave & S Curtice St,Vehicles Travelling West, 39.610347,-105.018784,,,0
12761,W Church Ave & S Rapp St,Vehicles Travelling East, 39.610222,-105.019598,,,0
12762,W Church Ave & S Nevada St,Vehicles Travelling East, 39.610218,-105.017718,,,0
12782,Clay St & W 23rd Ave,Vehicles Travelling North, 39.751559,-105.020473,,,0
12783,Clay St & W 26th Ave,Vehicles Travelling South, 39.754485,-105.020570,,,0
12787,S Clermont Dr & Yale Ave,Vehicles Travelling South, 39.666970,-104.936318,,,0
12789,S Clinton St & Alameda Ave,Vehicles Travelling South, 39.707685,-104.879024,,,0
12790,S Clinton St & Center Ave,Vehicles Travelling Northwest, 39.706088,-104.876237,,,0
12791,S Clinton St & Windsor Gardens Lot 1,Vehicles Travelling South, 39.705445,-104.876235,,,0
12792,S Clinton St & Windsor Gardens Lot 2,Vehicles Travelling South, 39.704300,-104.876412,,,0
12793,S Clinton St & Windsor Gardens Lot 2,Vehicles Travelling North, 39.704189,-104.876323,,,0
12840,Colfax Ave & Adams St,Vehicles Travelling East, 39.740073,-104.947489,,,0
12841,W Colfax Ave & Allison St,Vehicles Travelling East, 39.740164,-105.085570,,,0
12842,W Colfax Ave & Allison St,Vehicles Travelling West, 39.740370,-105.085781,,,0
12843,Colfax Ave & Beeler St,Vehicles Travelling East, 39.740050,-104.880858,,,0
12844,Colfax Ave & Beeler St,Vehicles Travelling West, 39.740261,-104.880603,,,0
12845,Colfax Ave & Bellaire St,Vehicles Travelling East, 39.740014,-104.936968,,,0
12846,Colfax Ave & Bellaire St,Vehicles Travelling West, 39.740231,-104.937692,,,0
12847,Colfax Ave & Billings St,Vehicles Travelling East, 39.740066,-104.823090,,,0
12848,Colfax Ave & Billings St,Vehicles Travelling West, 39.740370,-104.823047,,,0
12849,Colfax Ave & Broadway,Vehicles Travelling East, 39.739951,-104.986758,,,0
12850,Colfax Ave & Broadway,Vehicles Travelling West, 39.740180,-104.987141,,,0
12851,Colfax Ave & Airport Blvd,Vehicles Travelling East, 39.740030,-104.790657,,,0
12852,Colfax Ave & Airport Blvd,Vehicles Travelling West, 39.740333,-104.792031,,,0
12853,W Colfax Ave & Carr St,Vehicles Travelling West, 39.740375,-105.091636,,,0
12854,W Colfax Ave & Carr St,Vehicles Travelling East, 39.740142,-105.091008,,,0
12855,Colfax Ave & Chambers Rd,Vehicles Travelling East, 39.739936,-104.809585,,,0
12856,W Colfax Ave & Chase St,Vehicles Travelling West, 39.740460,-105.056856,,,0
12857,Colfax Ave & Cherry St,Vehicles Travelling East, 39.740048,-104.933521,,,0
12858,Colfax Ave & Cherry St,Vehicles Travelling West, 39.740235,-104.934070,,,0
12859,Colfax Ave & Chester St,Vehicles Travelling East, 39.740049,-104.878447,,,0
12861,Colfax Ave & Clarkson St,Vehicles Travelling East, 39.739934,-104.977259,,,0
12862,Colfax Ave & Washington St,Vehicles Travelling West, 39.740097,-104.978572,,,0
12863,W Colfax Ave & Cole Blvd,Vehicles Travelling West, 39.738431,-105.154022,,,0
12864,Colfax Ave & Colorado Blvd,Vehicles Travelling East, 39.740023,-104.940985,,,0
12865,Colfax Ave & Colorado Blvd,Vehicles Travelling West, 39.740224,-104.940278,,,0
12866,Colfax Ave & Cook St,Vehicles Travelling West, 39.740237,-104.948043,,,0
12867,Colfax Ave & Dayton St,Vehicles Travelling East, 39.740038,-104.875512,,,0
12868,Colfax Ave & Dayton St,Vehicles Travelling West, 39.740262,-104.875627,,,0
12869,Colfax Ave & Detroit St,Vehicles Travelling West, 39.740257,-104.955228,,,0
12870,Colfax Ave & Downing St,Vehicles Travelling East, 39.739936,-104.973671,,,0
12871,Colfax Ave & Downing St,Vehicles Travelling West, 39.740090,-104.973012,,,0
12872,W Colfax Ave & Dudley St,Vehicles Travelling West, 39.740334,-105.095153,,,0
12873,W Colfax Ave & Eaton St,Vehicles Travelling East, 39.740246,-105.058509,,,0
12874,Colfax Ave & Elizabeth St,Vehicles Travelling East, 39.740100,-104.956005,,,0
12875,Colfax Ave & Elm St,Vehicles Travelling West, 39.740237,-104.930205,,,0
12876,Colfax Ave & Eudora St,Vehicles Travelling East, 39.740029,-104.930050,,,0
12877,W Colfax Ave & Estes St,Vehicles Travelling East, 39.740126,-105.096163,,,0
12878,Colfax Ave & Fillmore St,Vehicles Travelling East, 39.740091,-104.952698,,,0
12879,Colfax Ave & Florence St,Vehicles Travelling East, 39.740050,-104.871298,,,0
12880,Colfax Ave & Fulton St,Vehicles Travelling West, 39.740238,-104.870749,,,0
12882,Colfax Ave & Glencoe St,Vehicles Travelling West, 39.740237,-104.926114,,,0
12883,Colfax Ave & Franklin St,Vehicles Travelling East, 39.739917,-104.968175,,,0
12885,Colfax Ave & Garfield St,Vehicles Travelling East, 39.740059,-104.943664,,,0
12886,Colfax Ave & Garfield St,Vehicles Travelling West, 39.740219,-104.943854,,,0
12887,W Colfax Ave & Garrison St,Vehicles Travelling East, 39.740119,-105.099022,,,0
12888,W Colfax Ave & Glen Moor Dr,Vehicles Travelling West, 39.740328,-105.099616,,,0
12891,Colfax Ave & Grant St,Vehicles Travelling West, 39.740138,-104.983900,,,0
12892,W Colfax Ave & Harlan St,Vehicles Travelling East, 39.740229,-105.062340,,,0
12893,W Colfax Ave & Harlan St,Vehicles Travelling West, 39.740431,-105.062351,,,0
12894,Colfax Ave & Havana St,Vehicles Travelling East, 39.740036,-104.866217,,,0
12895,Colfax Ave & Havana St,Vehicles Travelling West, 39.740274,-104.865486,,,0
12897,Colfax Ave & High St,Vehicles Travelling East, 39.739936,-104.964501,,,0
12898,Colfax Ave & High St,Vehicles Travelling West, 39.740070,-104.965188,,,0
12899,Colfax Ave & Hudson St,Vehicles Travelling East, 39.740038,-104.923144,,,0
12900,Colfax Ave & Hudson St,Vehicles Travelling West, 39.740238,-104.923931,,,0
12901,Colfax Ave & Idalia Ct,Vehicles Travelling East, 39.739991,-104.805713,,,0
12902,W Colfax Ave & Independence St,Vehicles Travelling East, 39.740104,-105.104389,,,0
12903,W Colfax Ave & Independence St,Vehicles Travelling West, 39.740315,-105.104821,,,0
12904,W Colfax Ave & Irving St,Vehicles Travelling East, 39.740220,-105.028733,,,0
12905,W Colfax Ave & Irving St,Vehicles Travelling West, 39.740419,-105.030594,,,0
12906,Colfax Ave & Ivy St,Vehicles Travelling East, 39.740032,-104.920279,,,0
12907,Colfax Ave & Ivy St,Vehicles Travelling West, 39.740241,-104.920275,,,0
12908,Colfax Ave & Jamaica St,Vehicles Travelling East, 39.740047,-104.861943,,,0
12909,Colfax Ave & Jamaica St,Vehicles Travelling West, 39.740280,-104.862679,,,0
12912,W Colfax Ave & Jay St,Vehicles Travelling East, 39.740225,-105.064380,,,0
12913,Colfax Ave & Josephine St,Vehicles Travelling West, 39.740146,-104.959184,,,0
12914,W Colfax Ave & Kendall St,Vehicles Travelling West, 39.740420,-105.066489,,,0
12915,W Colfax Ave & King St,Vehicles Travelling West, 39.740417,-105.033518,,,0
12916,Colfax Ave & Kingston St,Vehicles Travelling East, 39.740051,-104.858334,,,0
12917,Colfax Ave & Kingston St,Vehicles Travelling West, 39.740259,-104.859081,,,0
12918,W Colfax Ave & Kipling St,Vehicles Travelling East, 39.740062,-105.108948,,,0
12920,W Colfax Ave & Knox Ct,Vehicles Travelling East, 39.740259,-105.031847,,,0
12921,Colfax Ave & Krameria St,Vehicles Travelling East, 39.740046,-104.915631,,,0
12922,Colfax Ave & Krameria St,Vehicles Travelling West, 39.740238,-104.916716,,,0
12923,W Colfax Ave & Lamar St,Vehicles Travelling East, 39.740216,-105.066797,,,0
12924,Colfax Ave & Laredo St,Vehicles Travelling East, 39.740073,-104.800122,,,0
12925,Colfax Ave & Laredo St,Vehicles Travelling West, 39.740333,-104.800969,,,0
12926,Colfax Ave & Logan St,Vehicles Travelling East, 39.739949,-104.982042,,,0
12928,W Colfax Ave & Meade St,Vehicles Travelling East, 39.740259,-105.035537,,,0
12929,W Colfax Ave & Meade St,Vehicles Travelling West, 39.740417,-105.036136,,,0
12930,W Colfax Ave & Miller St,Vehicles Travelling East, 39.740083,-105.114924,,,0
12931,W Colfax Ave & Miller St,Vehicles Travelling West, 39.740334,-105.113770,,,0
12933,Colfax Ave & Moline St,Vehicles Travelling East, 39.740050,-104.853472,,,0
12934,Colfax Ave & Moline St,Vehicles Travelling West, 39.740257,-104.854673,,,0
12935,Colfax Ave & Monaco Pkwy,Vehicles Travelling East, 39.740051,-104.911830,,,0
12936,Colfax Ave & Monaco Pkwy,Vehicles Travelling West, 39.740274,-104.912256,,,0
12937,W Colfax Ave & Newland St,Vehicles Travelling West, 39.740417,-105.069962,,,0
12938,Colfax Ave & Nome St,Vehicles Travelling East, 39.740047,-104.850781,,,0
12939,Colfax Ave & Nome St,Vehicles Travelling West, 39.740256,-104.852054,,,0
12940,Colfax Ave & Norfolk St,Vehicles Travelling West, 39.740331,-104.796513,,,0
12941,Colfax Ave & Norfolk St,Vehicles Travelling East, 39.740061,-104.795824,,,0
12942,W Colfax Ave & Normandy Rd,Vehicles Travelling West, 39.739071,-105.148731,,,0
12943,W Colfax Ave & Meadow Sweet Rd,Vehicles Travelling East, 39.738855,-105.148445,,,0
12944,W Colfax Ave & Oak St,Vehicles Travelling East, 39.740070,-105.118426,,,0
12946,Colfax Ave & Ogden St,Vehicles Travelling East, 39.739950,-104.975016,,,0
12947,Colfax Ave & Ogden St,Vehicles Travelling West, 39.740073,-104.974411,,,0
12948,Colfax Ave & Oneida St,Vehicles Travelling East, 39.740043,-104.907842,,,0
12949,Colfax Ave & Oneida St,Vehicles Travelling West, 39.740252,-104.908540,,,0
12950,W Colfax Ave & Oak St,Vehicles Travelling West, 39.740322,-105.119452,,,0
12951,Colfax Ave & Park Ave,Vehicles Travelling West, 39.740088,-104.969090,,,0
12952,Colfax Ave & Pennsylvania St,Vehicles Travelling West, 39.740096,-104.980868,,,0
12953,Colfax Ave & Pearl St,Vehicles Travelling East, 39.739940,-104.979594,,,0
12954,Colfax Ave & Peoria St,Vehicles Travelling East, 39.740056,-104.845858,,,0
12955,Colfax Ave & Peoria St,Vehicles Travelling West, 39.740257,-104.847692,,,0
12956,W Colfax Ave & Perry St,Vehicles Travelling East, 39.740264,-105.038813,,,0
12957,W Colfax Ave & Pierce St,Vehicles Travelling East, 39.740204,-105.071233,,,0
12958,W Colfax Ave & Pierce St,Vehicles Travelling West, 39.740403,-105.072714,,,0
12961,W Colfax Ave & Quail St,Vehicles Travelling West, 39.740272,-105.124162,,,0
12963,Colfax Ave & Quebec St,Vehicles Travelling East, 39.740044,-104.902997,,,0
12964,Colfax Ave & Quebec St,Vehicles Travelling West, 39.740253,-104.903837,,,0
12965,Colfax Ave & Roosevelt Way,Vehicles Travelling West, 39.740317,-104.786545,,,0
12966,Colfax Ave & Roosevelt Way,Vehicles Travelling East, 39.740052,-104.786787,,,0
12967,W Colfax Ave & Quitman St,Vehicles Travelling West, 39.740419,-105.041044,,,0
12968,W Colfax Ave & Raleigh St,Vehicles Travelling East, 39.740269,-105.041187,,,0
12969,Colfax Ave & Roslyn St,Vehicles Travelling West, 39.740254,-104.901423,,,0
12970,Colfax Ave & Sable Blvd,Vehicles Travelling West, 39.740345,-104.820372,,,0
12971,Colfax Ave & Salida St,Vehicles Travelling West, 39.740347,-104.782084,,,0
12972,Colfax Ave & Salida St,Vehicles Travelling East, 39.740049,-104.783137,,,0
12973,Colfax Ave & Scranton St,Vehicles Travelling East, 39.740090,-104.840834,,,0
12974,Colfax Ave & Scranton St,Vehicles Travelling West, 39.740451,-104.841734,,,0
12976,W Colfax Ave & Zenobia St,Vehicles Travelling East, 39.740264,-105.052817,,,0
12977,W Colfax Ave & Sheridan Blvd,Vehicles Travelling West, 39.740450,-105.053529,,,0
12978,Colfax Ave & Sherman St,Vehicles Travelling East, 39.739975,-104.984252,,,0
12979,W Colfax Ave & Simms St,Vehicles Travelling East, 39.740051,-105.127447,,,0
12980,W Colfax Ave & Simms St,Vehicles Travelling West, 39.740260,-105.128644,,,0
12982,Colfax Ave & Saint Paul St,Vehicles Travelling West, 39.740248,-104.951565,,,0
12983,Colfax Ave & Syracuse St,Vehicles Travelling East, 39.740048,-104.898351,,,0
12984,Colfax Ave & Syracuse St,Vehicles Travelling West, 39.740256,-104.899072,,,0
12985,Colfax Ave & Tamarac St,Vehicles Travelling East, 39.740049,-104.894854,,,0
12986,Colfax Ave & Tamarac St,Vehicles Travelling West, 39.740253,-104.895737,,,0
12987,W Colfax Ave & Teller St,Vehicles Travelling East, 39.740189,-105.076915,,,0
12988,W Colfax Ave & Teller St,Vehicles Travelling West, 39.740440,-105.077666,,,0
12989,W Colfax Ave & Tennyson St,Vehicles Travelling West, 39.740426,-105.044304,,,0
12990,W Colfax Ave & Tennyson St,Vehicles Travelling East, 39.740271,-105.043478,,,0
12991,W Colfax Ave & Perry St,Vehicles Travelling West, 39.740420,-105.039629,,,0
12992,W Colfax Ave & Tabor St,Vehicles Travelling East, 39.740026,-105.131113,,,0
12993,W Colfax Ave & Union St,Vehicles Travelling West, 39.740258,-105.132643,,,0
12994,Colfax Ave & Ursula St,Vehicles Travelling East, 39.740077,-104.836967,,,0
12995,Colfax Ave & Aurora Ct,Vehicles Travelling West, 39.740412,-104.838567,,,0
12996,Colfax Ave & Valentia St,Vehicles Travelling East, 39.740051,-104.891363,,,0
12997,Colfax Ave & Valentia St,Vehicles Travelling West, 39.740277,-104.891887,,,0
12998,Colfax Ave & Vaughn St,Vehicles Travelling East, 39.740078,-104.835284,,,0
12999,Colfax Ave & Vaughn St,Vehicles Travelling West, 39.740403,-104.835536,,,0
13000,Colfax Ave & Vine St,Vehicles Travelling West, 39.740067,-104.961939,,,0
13001,W Colfax Ave & Viewpoint Rd,Vehicles Travelling West, 39.740233,-105.136068,,,0
13003,Colfax Ave & Vine St,Vehicles Travelling East, 39.739900,-104.961893,,,0
13004,W Colfax Ave & Wadsworth Blvd Farside,Vehicles Travelling West, 39.740447,-105.082020,,,0
13005,W Colfax Ave & Wadsworth Blvd,Vehicles Travelling East, 39.740121,-105.080727,,,0
13006,Colfax Ave & Willow St,Vehicles Travelling East, 39.740050,-104.887671,,,0
13007,Colfax Ave & Willow St,Vehicles Travelling West, 39.740290,-104.888734,,,0
13008,W Colfax Ave & Winona Ct,Vehicles Travelling West, 39.740429,-105.047863,,,0
13009,W Colfax Ave & Winona Ct,Vehicles Travelling East, 39.740278,-105.046979,,,0
13011,W Colfax Ave & Viewpoint Rd,Vehicles Travelling East, 39.740064,-105.135429,,,0
13012,W Colfax Ave & Welch St,Vehicles Travelling West, 39.740130,-105.138516,,,0
13013,Colfax Ave & Xanadu St,Vehicles Travelling East, 39.740081,-104.831107,,,0
13014,Colfax Ave & Wheeling St,Vehicles Travelling West, 39.740438,-104.832215,,,0
13015,W Colfax Ave & Yarrow St,Vehicles Travelling East, 39.740169,-105.083436,,,0
13016,W Colfax Ave & Yarrow St,Vehicles Travelling West, 39.740378,-105.084109,,,0
13017,W Colfax Ave & Yates St,Vehicles Travelling East, 39.740281,-105.051204,,,0
13018,W Colfax Ave & Yates St,Vehicles Travelling West, 39.740431,-105.050663,,,0
13019,Colfax Ave & Josephine St,Vehicles Travelling East, 39.739968,-104.959123,,,0
13020,Colfax Ave & Yosemite St,Vehicles Travelling East, 39.740054,-104.883808,,,0
13021,Colfax Ave & Yosemite St,Vehicles Travelling West, 39.740260,-104.884985,,,0
13022,W Colfax Ave & Youngfield St,Vehicles Travelling East, 39.739529,-105.142512,,,0
13023,W Colfax Ave & Youngfield St,Vehicles Travelling West, 39.739752,-105.142089,,,0
13029,Collyer St & 17th Ave,Vehicles Travelling North, 40.189280,-105.097553,,,0
13031,Collyer St & 19th Ave,Vehicles Travelling North, 40.192622,-105.098038,,,0
13032,Collyer St & 19th Ave,Vehicles Travelling South, 40.191898,-105.098164,,,0
13034,Collyer St & 21st Ave,Vehicles Travelling South, 40.195306,-105.097753,,,0
13040,Colorado Ave & 26th St,Vehicles Travelling West, 40.008310,-105.261699,,,0
13041,Colorado Ave & 28th St Farside,Vehicles Travelling East, 40.007951,-105.257959,,,0
13042,Colorado Ave & 28th St Farside,Vehicles Travelling West, 40.008310,-105.259385,,,0
13043,Colorado Ave & 30th St,Vehicles Travelling West, 40.007553,-105.254345,,,0
13044,Colorado Ave & Folsom St,Vehicles Travelling East, 40.008184,-105.264945,,,0
13047,Colorado Blvd & 11th Ave,Vehicles Travelling South, 39.733760,-104.940864,,,0
13049,Colorado Blvd & 11th Ave,Vehicles Travelling North, 39.733631,-104.940533,,,0
13050,Colorado Blvd & 14th Ave,Vehicles Travelling North, 39.737757,-104.940530,,,0
13051,Colorado Blvd & 13th Ave,Vehicles Travelling South, 39.736956,-104.940809,,,0
13052,Colorado Blvd & 16th Ave,Vehicles Travelling South, 39.741714,-104.940810,,,0
13053,Colorado Blvd & 17th Ave,Vehicles Travelling North, 39.744314,-104.940581,,,0
13054,Colorado Blvd & 17th Ave,Vehicles Travelling South, 39.744102,-104.940865,,,0
13055,Colorado Blvd & 1st Ave,Vehicles Travelling North, 39.718163,-104.940570,,,0
